rank,customer_id,risk_score,customer_type,country,province,city,gender,marital_status,occupation_code,occupation_title,income,age_years,account_tenure_days,industry_code,industry,employee_count,sales,business_age_days,days_established_to_onboard,revenue_per_employee,income_occupation_flag,is_individual,emt_amt_sum,wire_count,wire_amt_sum,eft_debit_sum,cheque_count,card_foreign_rate,risk_flags,known_fraud
328,SYNID0107183018,0.0025172216308529754,individual,CA,ON,BARRIE,MALE,Married,OTHER,unknown,48294.0,,3051.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,9786.78,0.0,0.0,680.6800000000001,2.0,0.13333333333333333,high EMT volume (top 10%),0
329,SYNID0103643046,0.0025168167149242746,individual,CA,ON,LONDON,MALE,Married,UNEMPLOYED,unknown,28201.0,37.81245722108145,3260.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,4101.63,0.0,0.0,134.75,2.0,0.16363636363636364,unemployed,0
330,SYNID0107443406,0.0025132585599832117,individual,CA,NS,DARTMOUTH,FEMALE,Single,RETIRED,unknown,39846.0,,9529.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,278.93,0.0,0.0,849.9,0.0,0.21641791044776118,,0
331,SYNID0100093807,0.0025096396656254516,individual,CA,unknown,other,MALE,Married,12010,"Supervisors, general office and administrative support workers",116457.0,41.7741273100616,4165.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,1852.85,0.0,0.0,952.82,0.0,0.14678899082568808,,0
332,SYNID0106605764,0.0025061175846172283,individual,CA,ON,TORONTO,unknown,Married,SELF_EMPLOYED,unknown,48852.0,39.520876112251884,2482.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,582.4599999999999,0.0,0.0,614.85,0.0,0.0,,0
333,SYNID0100859570,0.002499917772514153,individual,CA,ON,OTTAWA,FEMALE,Unknown,RETIRED,unknown,0.0,68.74469541409994,3661.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,6119.41,0.0,0.0,0.0,2.0,0.1875,,0
334,SYNID0107928724,0.002489732604636251,individual,CA,ON,TORONTO,FEMALE,Married,OTHER,unknown,165423.0,50.64202600958248,,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.4,30%+ foreign card transactions,0
335,SYNID0100653322,0.0024622661970076214,individual,CA,unknown,other,FEMALE,Married,OTHER,unknown,0.0,56.62696783025325,10745.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,24352.82,0.0,0.0,3406.56,7.0,0.18181818181818182,high EMT volume (top 10%),0
336,SYNID0109466986,0.002458349971472922,individual,CA,NB,SAINT JOHN,FEMALE,Single,21399,Other professional engineers,9.0,29.95482546201232,7849.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,2941.12,0.0,0.0,362.86,0.0,0.0,,0
337,SYNID0104632764,0.00244710920187812,individual,CA,AB,CALGARY,FEMALE,Unknown,72310,Carpenters,0.0,31.824777549623544,2237.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,589.98,0.0,0.0,5819.83,0.0,0.0,high EFT outflows (top 10%),0
338,SYNID0101789970,0.0024463253713098206,individual,CA,BC,SURREY,FEMALE,Married,SELF_EMPLOYED,unknown,177828.0,45.86173853524983,6304.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,7907.57,0.0,0.0,1463.21,1.0,0.0,,0
339,SYNID0100438728,0.0024315994596502406,individual,CA,ON,WINDSOR,FEMALE,Single,OTHER,unknown,0.0,45.20191649555099,585.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,317.51,0.0,0.0,,0
340,SYNID0107563028,0.002393506378467632,individual,CA,NB,SAINT JOHN,unknown,Married,OTHER,unknown,49370.0,60.336755646817245,13604.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.24342105263157895,,0
341,SYNID0109510794,0.002390003644114268,individual,CA,unknown,other,MALE,Single,OTHER,unknown,28219.0,43.34017796030116,3711.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.5,30%+ foreign card transactions,0
342,SYNID0107403616,0.002335753909998621,individual,CA,BC,PORT COQUITLAM,MALE,Single,SELF_EMPLOYED,unknown,89088.0,36.284736481861735,1551.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,60.88,0.0,0.0,0.0,0.0,0.0,,0
343,SYNID0109077808,0.0023294063043723624,individual,CA,QC,GATINEAU,MALE,Single,SELF_EMPLOYED,unknown,0.0,35.742642026009584,763.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,3955.76,0.0,0.0,1289.97,0.0,0.0,,0
344,SYNID0100419759,0.002320915111639996,individual,CA,ON,OTTAWA,FEMALE,Married,SELF_EMPLOYED,unknown,85878.0,61.379876796714576,11335.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,,0
345,SYNID0106033773,0.0023150849197417327,individual,CA,ON,OTTAWA,MALE,Married,73300,Transport truck drivers,0.0,45.086926762491444,1953.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,2557.26,0.0,0.0,2337.29,0.0,0.29411764705882354,,0
346,SYNID0100655798,0.0023006651096886322,individual,CA,QC,MONTREAL,unknown,Single,SELF_EMPLOYED,unknown,0.0,54.639288158795345,2453.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,10800.65,0.0,0.0,4856.04,0.0,0.0,high EMT volume (top 10%),0
347,SYNID0104361797,0.00229375407726793,individual,CA,QC,MONTREAL,MALE,Married,63101,Real estate agents and salespersons,54400.0,59.030800821355236,4842.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.3,,0
348,SYNID0101095081,0.002273210662574406,individual,CA,NL,ST. JOHN'S,MALE,Married,20012,Computer and information systems managers,34180.0,59.912388774811774,4180.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,891.7,0.0,0.0,553.37,0.0,0.17073170731707318,,0
349,SYNID0100621046,0.0022131639487358934,individual,CA,QC,LAVAL,MALE,unknown,STUDENT,unknown,0.0,24.01368925393566,,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,3932.11,0.0,0.0,5571.51,0.0,0.0,student; high EFT outflows (top 10%),0
350,SYNID0104143174,0.0022123759289727324,individual,CA,unknown,other,MALE,Single,10019,Other administrative services managers,15.0,30.633812457221083,1750.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,2696.42,0.0,0.0,530.86,1.0,0.14659685863874344,,0
351,SYNID0105759255,0.0022000499480982526,individual,CA,ON,OWEN SOUND,FEMALE,Married,32124,Pharmacy technicians,36062.0,46.450376454483234,4982.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,675.79,0.0,0.0,0.0,0.0,0.0,,0
352,SYNID0101415695,0.0021899056060757944,individual,CA,unknown,other,MALE,Divorced,OTHER,unknown,112642.0,,,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,812.9899999999999,0.0,0.0,0.0,0.0,0.21367521367521367,,0
353,SYNID0102397477,0.002163340570055399,individual,CA,ON,TORONTO,MALE,Married,RETIRED,unknown,22598.0,81.35249828884326,11398.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,7985.37,0.0,0.0,3595.54,1.0,0.6666666666666666,30%+ foreign card transactions,0
354,SYNID0105108843,0.0021541531036711366,individual,CA,AB,EDMONTON,FEMALE,Married,SELF_EMPLOYED,unknown,0.0,49.097878165639976,3795.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,9130.34,0.0,0.0,1395.15,13.0,0.14285714285714285,high cheque activity (top 10%),0
355,SYNID0106537127,0.002138969648163021,individual,CA,unknown,other,FEMALE,unknown,73300,Transport truck drivers,110802.0,64.06023271731691,10505.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,34368.41,0.0,0.0,0.0,5.0,0.18604651162790697,high EMT volume (top 10%),0
356,SYNID0101716251,0.002130695647580206,individual,CA,AB,CALGARY,MALE,Married,OTHER,unknown,158101.0,51.81108829568789,4676.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,12961.07,0.0,0.0,0.0,0.0,0.0,high EMT volume (top 10%),0
357,SYNID0109294524,0.0021235429609879164,individual,CA,unknown,other,MALE,Married,SELF_EMPLOYED,unknown,77225.0,43.62217659137577,2548.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,10368.16,0.0,0.0,0.0,0.0,0.0625,high EMT volume (top 10%),0
358,SYNID0105831377,0.0020630031554155163,individual,CA,ON,SCARBOROUGH,FEMALE,Married,4130,Social and community service professionals,53492.0,48.47091033538672,,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,5095.04,0.0,0.0,2690.9800000000005,0.0,0.0,,0
359,SYNID0100690585,0.0020614267645078974,individual,CA,QC,GATINEAU,FEMALE,Single,OTHER,unknown,13.0,26.43394934976044,4234.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,3248.76,0.0,0.0,4073.4,0.0,0.25,,0
360,SYNID0109238534,0.002054547039941728,individual,CA,ON,MARKHAM,MALE,unknown,31202,Physiotherapists,96252.0,39.64681724845996,,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,1451.9299999999998,0.0,0.0,1845.98,0.0,0.0,,0
361,SYNID0101509259,0.0020529124158662616,individual,CA,MB,WINNIPEG,FEMALE,Married,OTHER,unknown,77634.0,,5954.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,1701.89,0.0,0.0,3961.79,0.0,0.16666666666666666,,0
362,SYNID0106428660,0.0020490375413018957,individual,CA,AB,CALGARY,MALE,Single,72410,"Automotive service technicians, truck and bus mechanics and mechanical repairers",82339.0,41.57426420260096,7160.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,1869.26,0.0,0.0,2414.7,4.0,0.0,,0
363,SYNID0105332502,0.002044286486444627,individual,CA,ON,MISSISSAUGA,unknown,Married,60010,Corporate sales managers,62260.0,50.68856947296372,9453.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,3738.0499999999997,0.0,0.0,553.16,31.0,0.20833333333333334,high cheque activity (top 10%),0
364,SYNID0109514508,0.002028045466304223,individual,CA,AB,EDMONTON,FEMALE,Single,OTHER,unknown,29441.0,28.813141683778234,3012.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,54.17,0.0,0.0,1174.35,0.0,0.0,,0
365,SYNID0100464450,0.0019809925880611254,individual,CA,ON,MISSISSAUGA,FEMALE,Married,UNEMPLOYED,unknown,0.0,44.167008898015055,2545.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,unemployed,0
366,SYNID0106617015,0.001959630572519024,individual,CA,unknown,other,FEMALE,Single,14402,Production logistics workers,53358.0,59.48528405201917,12261.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,84.18,0.0,0.0,7789.089999999999,0.0,0.16477272727272727,high EFT outflows (top 10%),0
367,SYNID0106764245,0.0019499128842736797,individual,CA,ON,BURLINGTON,MALE,Married,SELF_EMPLOYED,unknown,81303.0,55.73716632443532,3082.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,6721.25,0.0,0.0,1968.05,0.0,0.0,,0
368,SYNID0105441567,0.001943262337802436,individual,CA,QC,BROSSARD,MALE,Married,SELF_EMPLOYED,unknown,84959.0,46.822724161533195,9605.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,3820.88,0.0,0.0,2233.05,0.0,0.3333333333333333,30%+ foreign card transactions,0
369,SYNID0102872340,0.0019038249772011903,individual,CA,unknown,other,FEMALE,Single,STUDENT,unknown,0.0,20.709103353867214,1541.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,1369.2400000000002,0.0,0.0,0.0,2.0,0.2,student,0
370,SYNID0108116147,0.0018795496647795494,individual,CA,BC,RICHMOND,FEMALE,Single,63200,Cooks,0.0,31.90965092402464,3418.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,265.68,0.0,0.0,4016.1800000000003,0.0,0.0,,0
371,SYNID0100873394,0.0018462206705740132,individual,CA,AB,EDMONTON,FEMALE,Single,11100,Financial auditors and accountants,0.0,,1714.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,26.44,0.0,0.0,9605.38,5.0,0.14285714285714285,high EFT outflows (top 10%),0
372,SYNID0105671628,0.0018450659262567663,individual,CA,unknown,other,FEMALE,Single,OTHER,unknown,0.0,65.8590006844627,10848.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,86.51,0.0,1.0,30%+ foreign card transactions,0
373,SYNID0200195508,0.0018209143489182945,smallbusiness,CA,unknown,other,unknown,unknown,unknown,unknown,0.0,,,4235,Roof Shingling,2.0,282272.0,6949.0,,141136.0,0.0,0,4705.82,2.0,22693.32,0.0,10.0,0.6,has wire transfers; 30%+ foreign card transactions; high cheque activity (top 10%),0
374,SYNID0104703400,0.001817859850895464,individual,CA,ON,STRATFORD,FEMALE,Unknown,10019,Other administrative services managers,0.0,60.09582477754962,1735.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,0
375,SYNID0109166911,0.001813501250885366,individual,CA,ON,HAMILTON,MALE,Married,OTHER,unknown,0.0,77.64818617385353,,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,1641.97,0.0,0.0,2831.5200000000004,0.0,0.2,,0
376,SYNID0105595584,0.0017777946858546097,individual,CA,MB,WINNIPEG,FEMALE,Unknown,SELF_EMPLOYED,unknown,0.0,41.9958932238193,1373.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,919.99,0.0,0.0,0.0,0.0,0.0,,0
377,SYNID0105108459,0.001763880421640958,individual,CA,unknown,other,MALE,Married,SELF_EMPLOYED,unknown,151121.0,53.16906228610541,6638.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,6630.0599999999995,0.0,0.0,0.0,0.0,0.13559322033898305,,0
378,SYNID0101861273,0.0017411940724654474,individual,CA,SK,PRINCE ALBERT,unknown,Single,OTHER,unknown,84251.0,48.6570841889117,5918.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,2578.2200000000003,0.0,0.0,839.6899999999999,5.0,0.18181818181818182,,0
379,SYNID0102511111,0.0017393472836049009,individual,CA,BC,LANGLEY,FEMALE,Married,52120,Graphic designers and illustrators,0.0,49.51403148528405,7350.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,8001.8099999999995,0.0,0.0,231.68,2.0,0.5,30%+ foreign card transactions,0
380,SYNID0106664724,0.0017313552960912411,individual,CA,BC,MAPLE RIDGE,MALE,unknown,313,Nursing and allied health professionals,0.0,,,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,2309.1000000000004,6.0,0.19047619047619047,,0
381,SYNID0108474206,0.0017228174587783085,individual,CA,AB,SHERWOOD PARK,MALE,unknown,RETIRED,unknown,0.0,,,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,13.35,0.0,0.15384615384615385,,0
382,SYNID0106716678,0.001708567168291393,individual,CA,AB,other,MALE,Married,41101,Lawyers and Quebec notaries,83368.0,57.47022587268994,12132.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,1287.03,4.0,0.1782477341389728,,0
383,SYNID0200372275,0.0017023428031484216,smallbusiness,CA,unknown,other,unknown,unknown,unknown,unknown,0.0,,1475.0,7759,Other Scientific and Technical Services,2.0,91547.0,4156.0,2681.0,45773.5,0.0,0,0.0,0.0,0.0,27946.27,0.0,0.0,high EFT outflows (top 10%),0
384,SYNID0106780702,0.001697415375603216,individual,CA,unknown,other,FEMALE,Single,65100,Cashiers,64678.0,32.95277207392197,9975.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,9175.57,0.0,0.0,1767.11,0.0,0.10256410256410256,high EMT volume (top 10%),0
385,SYNID0103926003,0.0016737121753894904,individual,CA,unknown,other,FEMALE,Married,60010,Corporate sales managers,32597.0,,5044.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,1763.2,0.0,0.0,2257.85,0.0,0.16666666666666666,,0
386,SYNID0103712362,0.0016347118716553894,individual,CA,ON,MISSISSAUGA,MALE,Married,14100,General office support workers,83258.0,48.97467488021903,2197.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,263.71,0.0,0.0,0.0,0.0,0.0,,0
387,SYNID0103024953,0.0016334226262963224,individual,CA,ON,TORONTO,FEMALE,Single,STUDENT,unknown,0.0,,5294.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,2806.33,0.0,0.0,1126.21,4.0,0.18867924528301888,student,0
388,SYNID0104544128,0.0016224634693150848,individual,CA,ON,COLLINGWOOD,MALE,Single,STUDENT,unknown,8.0,31.340177960301162,6361.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,134.97,0.0,0.0,0.0,6.0,0.16666666666666666,student,0
389,SYNID0105896268,0.0016097958902382694,individual,CA,ON,BURLINGTON,MALE,unknown,OTHER,unknown,106742.0,,10290.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,3177.77,0.0,0.0,4146.1,1.0,0.5,30%+ foreign card transactions,0
390,SYNID0109764965,0.0015771604193579292,individual,CA,ON,MISSISSAUGA,FEMALE,Married,73301,"Bus drivers, subway operators and other transit operators",45241.0,41.040383299110196,6582.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,5706.26,0.0,0.0,5619.4800000000005,1.0,0.2857142857142857,high EFT outflows (top 10%),0
391,SYNID0101595676,0.0015753537832165424,individual,CA,unknown,other,MALE,unknown,RETIRED,unknown,0.0,63.997262149212865,955.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,3544.1,0.0,0.0,0.0,0.0,0.2,,0
392,SYNID0105852403,0.0015630247494247255,individual,CA,AB,EDMONTON,FEMALE,Married,OTHER,unknown,98904.0,57.100616016427104,5760.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,14996.230000000001,0.0,0.0,973.0799999999999,0.0,0.0,high EMT volume (top 10%),0
393,SYNID0108158503,0.0015356027075458755,individual,CA,ON,WINDSOR,MALE,Single,STUDENT,unknown,9.0,,4203.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,2.0,0.0,student,0
394,SYNID0109350359,0.0015325976734855565,individual,CA,ON,PETERBOROUGH,MALE,Single,OTHER,unknown,0.0,53.215605749486656,5748.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,6530.79,0.0,0.18181818181818182,high EFT outflows (top 10%),0
395,SYNID0108036051,0.0015229377183832405,individual,CA,ON,STOUFFVILLE,MALE,unknown,OTHER,unknown,87551.0,52.60780287474333,9871.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,976.1299999999999,0.0,0.0,7370.5,0.0,0.08333333333333333,high EFT outflows (top 10%),0
396,SYNID0106344327,0.001518879864341048,individual,CA,AB,LETHBRIDGE,FEMALE,Single,14100,General office support workers,81071.0,35.22245037645448,5035.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,42.87,0.0,0.0,607.43,0.0,0.0,,0
397,SYNID0108220654,0.0015160670278849655,individual,CA,unknown,other,unknown,Unknown,OTHER,unknown,0.0,38.13278576317591,1441.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.2413793103448276,,0
398,SYNID0103256605,0.0015157957534670515,individual,CA,unknown,other,unknown,Married,OTHER,unknown,0.0,57.464750171115675,970.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.5,30%+ foreign card transactions,0
399,SYNID0107816145,0.001512126789834372,individual,CA,ON,ETOBICOKE,FEMALE,Single,74102,Couriers and messengers,0.0,31.10198494182067,,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,1342.97,0.0,0.0,569.51,10.0,0.0,high cheque activity (top 10%),0
400,SYNID0108085897,0.001512077902872152,individual,CA,NS,DARTMOUTH,FEMALE,Single,60010,Corporate sales managers,9.0,55.97262149212868,6356.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,9648.36,0.0,0.0,1182.9699999999998,10.0,0.0,high EMT volume (top 10%); high cheque activity (top 10%),0
401,SYNID0105396945,0.0015068493338865944,individual,CA,ON,VAUGHAN,FEMALE,unknown,64410,Security guards and related security service occupations,88121.0,66.59548254620123,6030.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,1908.2599999999998,0.0,0.0,4113.299999999999,3.0,0.2222222222222222,,0
402,SYNID0106002962,0.0014960685358611627,individual,CA,BC,PRINCE GEORGE,MALE,Single,OTHER,unknown,31774.0,22.469541409993155,2509.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,2788.85,0.0,0.0,616.3199999999999,1.0,0.25,,0
403,SYNID0105487023,0.0014937368232320726,individual,CA,NB,SAINT JOHN,FEMALE,Married,SELF_EMPLOYED,unknown,0.0,57.05681040383299,3833.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,3941.48,0.0,0.0,303.61,1.0,0.125,,0
404,SYNID0103023946,0.0014879033204638593,individual,CA,unknown,other,FEMALE,Married,11100,Financial auditors and accountants,79048.0,46.27241615331965,4593.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,4009.72,0.0,0.0,4616.58,0.0,0.16363636363636364,,0
405,SYNID0109787636,0.0014605022270347966,individual,CA,unknown,other,MALE,Single,SELF_EMPLOYED,unknown,0.0,57.39082819986311,2995.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,1760.8600000000001,0.0,0.0,265.34,10.0,0.14878892733564014,high cheque activity (top 10%),0
406,SYNID0107824474,0.001430019345694661,individual,CA,ON,RENFREW,FEMALE,Married,41101,Lawyers and Quebec notaries,115766.0,49.1854893908282,,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,13344.460000000001,0.0,0.0,4230.01,5.0,0.0,high EMT volume (top 10%),0
407,SYNID0105764587,0.001397615325718731,individual,CA,ON,SUDBURY,FEMALE,Single,OTHER,unknown,80762.0,58.80082135523614,7923.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,832.3399999999999,0.0,0.0,6801.79,0.0,0.1797752808988764,high EFT outflows (top 10%),0
408,SYNID0107375801,0.0013964489998806375,individual,CA,ON,COBOURG,MALE,Single,10019,Other administrative services managers,53920.0,50.625598904859686,3564.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,1128.26,0.0,0.0,3827.08,0.0,0.0,,0
409,SYNID0102032626,0.0013890840510633517,individual,CA,ON,AJAX,unknown,Married,OTHER,unknown,0.0,37.69199178644764,6607.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,0
410,SYNID0105439110,0.0013780288093116484,individual,CA,NS,DARTMOUTH,FEMALE,Divorced,OTHER,unknown,0.0,68.41067761806981,,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,3966.0499999999997,4.0,0.2222222222222222,,0
411,SYNID0100059315,0.0013774123346579636,individual,CA,ON,WINDSOR,MALE,Single,UNEMPLOYED,unknown,18833.0,41.50855578370979,4749.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,1906.9,0.0,0.0,0.0,0.0,0.0,unemployed,0
412,SYNID0100312479,0.001369855448107152,individual,CA,unknown,other,MALE,Married,63100,Insurance agents and brokers,71911.0,56.153319644079396,5266.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,12253.169999999998,0.0,0.0,9024.3,0.0,0.09615384615384616,high EMT volume (top 10%); high EFT outflows (top 10%),0
413,SYNID0108403402,0.0013617526313448847,individual,CA,ON,TORONTO,FEMALE,Single,UNEMPLOYED,unknown,0.0,71.79739904175223,8607.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,903.5400000000001,0.0,0.0,1711.23,0.0,0.3333333333333333,unemployed; 30%+ foreign card transactions,0
414,SYNID0102041322,0.0013549582524771872,individual,CA,QC,LAVAL,FEMALE,Unknown,11102,Financial advisors,0.0,27.02258726899384,,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,285.79,0.0,0.0,1375.34,1.0,0.06666666666666667,,0
415,SYNID0101951944,0.0013424548668476502,individual,CA,AB,FORT MCMURRAY,MALE,Single,OTHER,unknown,60448.0,51.43874058863792,4013.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,5082.330000000001,0.0,0.0,1871.25,0.0,0.14285714285714285,,0
416,SYNID0109221876,0.0013418293476557845,individual,CA,BC,COURTENAY,FEMALE,Married,14402,Production logistics workers,92283.0,44.38603696098563,5998.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,4456.95,0.0,0.0,13539.51,0.0,0.0,high EFT outflows (top 10%),0
417,SYNID0200184466,0.0013284928869595875,smallbusiness,CA,AB,EDMONTON,unknown,unknown,unknown,unknown,0.0,,9034.0,7215,Holding Companies,2.0,25285.0,11535.0,2501.0,12642.5,0.0,0,0.0,0.0,0.0,0.0,6.0,0.0,,0
418,SYNID0108820966,0.0013049825389667097,individual,CA,BC,VANCOUVER,MALE,Married,70010,Construction managers,145727.0,36.98562628336756,780.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,4411.99,0.0,0.0,2119.6099999999997,4.0,0.0,,0
419,SYNID0101498408,0.0013028664844168937,individual,CA,ON,WHITBY,MALE,Single,4130,Social and community service professionals,16675.0,55.58658453114305,9644.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,2.0,0.0,,0
420,SYNID0104229086,0.0012946446946406822,individual,CA,ON,RICHMOND HILL,FEMALE,Single,OTHER,unknown,35603.0,52.629705681040384,4592.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,0
421,SYNID0104365112,0.0012904038258065998,individual,CA,unknown,other,FEMALE,Single,41220,Secondary school teachers,0.0,41.19644079397673,,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,2193.05,0.0,0.18421052631578946,,0
422,SYNID0105073216,0.0012827688356161675,individual,CA,unknown,other,FEMALE,Single,RETIRED,unknown,45564.0,69.55236139630391,5677.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,2938.1299999999997,0.0,0.0,1042.04,0.0,0.15789473684210525,,0
423,SYNID0109640764,0.0012796036664255907,individual,CA,ON,MISSISSAUGA,MALE,Married,OTHER,unknown,82620.0,53.497604380561256,11433.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,2906.39,0.0,0.0,1222.79,3.0,0.2608695652173913,,0
