customer_id,country,province,city,industry_code,employee_count,sales,established_date,onboard_date
SYNID0200126527,CA,,other,8652,1.0,105016.0,1995-04-04,1995-06-03
SYNID0200126633,CA,QC,GATINEAU,9111,1.0,1.0,2012-12-20,2013-01-01
SYNID0200126658,CA,AB,CALGARY,Other,2.0,0.0,2016-04-30,2016-07-14
SYNID0200126663,CA,MB,WINNIPEG,9699,1.0,0.0,2024-02-14,2024-10-28
SYNID0200126811,CA,SK,SASKATOON,9712,1.0,0.0,2023-09-24,2023-12-21
SYNID0200126945,CA,QC,BOUCHERVILLE,7799,,337459.0,2010-07-13,2010-09-25
SYNID0200126959,CA,ON,BRAMPTON,8652,1.0,420625.0,2019-05-17,2023-02-24
SYNID0200127022,CA,AB,CALGARY,7759,1.0,,2024-08-14,2024-10-25
SYNID0200127093,CA,,other,Other,3.0,922882.0,1982-11-14,1989-08-30
SYNID0200127369,CA,ON,MISSISSAUGA,7759,1.0,154934.0,2021-06-06,2021-09-20
SYNID0200127468,CA,,other,7215,2.0,1.0,2009-12-22,2009-12-25
SYNID0200127585,CA,ON,TORONTO,7771,1.0,117955.0,1998-01-17,2000-09-11
SYNID0200127739,CA,BC,VANCOUVER,7771,2.0,0.0,2021-10-01,2021-10-08
SYNID0200127790,CA,ON,RICHMOND HILL,4499,10.0,4368581.0,2017-08-22,2017-11-29
SYNID0200127846,CA,,other,7292,1.0,1.0,2015-01-12,
SYNID0200127890,CA,,other,7215,2.0,0.0,2023-11-13,2023-12-27
SYNID0200128080,CA,AB,CALGARY,8652,1.0,0.0,2023-07-28,2024-09-01
SYNID0200128183,CA,ON,ANCASTER,7771,,0.0,2023-07-12,2023-12-04
SYNID0200128370,CA,,other,Other,2.0,0.0,2024-10-24,2024-11-25
SYNID0200128378,CA,,other,8653,1.0,77301.0,2021-02-16,2022-07-03
SYNID0200128512,CA,,other,9959,,0.0,2005-11-24,2005-12-12
SYNID0200128616,CA,ON,THORNHILL,Other,,807571.0,2019-10-03,2022-07-11
SYNID0200128727,CA,ON,NEWMARKET,9631,1.0,481031.0,1996-10-06,1996-11-26
SYNID0200128765,CA,,other,4561,2.0,,2007-06-16,2007-11-29
SYNID0200128912,CA,ON,HAMILTON,6561,1.0,53304.0,2013-04-12,2013-04-21
SYNID0200129013,CA,AB,CHESTERMERE,4113,,4780865.0,2002-07-26,2005-12-18
SYNID0200129102,CA,,other,9712,,0.0,,1993-08-05
SYNID0200129113,CA,,other,0919,0.0,0.0,2018-08-05,2018-09-27
SYNID0200129185,CA,AB,CALGARY,7771,1.0,236987.0,2006-04-23,2006-11-20
SYNID0200129224,CA,QC,other,6352,1.0,84813.0,2014-06-02,2015-01-01
SYNID0200129228,CA,,other,9959,10.0,1105389.0,2007-04-03,2007-09-16
SYNID0200129244,CA,,other,7799,6.0,0.0,2024-12-21,2024-12-27
SYNID0200129257,CA,ON,BRAMPTON,9949,0.0,0.0,2018-11-03,2018-11-26
SYNID0200129566,CA,,other,Other,2.0,286814.0,1993-05-15,
SYNID0200129645,CA,AB,EDMONTON,7215,1.0,9943.0,1996-12-28,2009-11-08
SYNID0200129649,CA,AB,EDMONTON,5639,1.0,0.0,2024-12-06,2024-12-29
SYNID0200129759,CA,ON,THUNDER BAY,9953,,0.0,2024-05-22,2024-06-30
SYNID0200129883,CA,AB,CALGARY,7721,1.0,63384.0,2020-08-06,2021-07-25
SYNID0200130076,CA,,other,Other,2.0,776473.0,2000-01-12,2000-08-15
SYNID0200130105,CA,ON,TRENTON,Other,,0.0,1999-04-09,1998-10-26
SYNID0200130468,CA,ON,TORONTO,4275,1.0,212779.0,1999-01-03,2015-08-01
SYNID0200130488,CA,ON,RICHMOND HILL,4411,1.0,382061.0,1998-02-04,2002-05-22
SYNID0200130774,CA,ON,COURTICE,7749,,0.0,2023-04-10,2023-11-19
SYNID0200130884,CA,ON,OAKVILLE,8651,2.0,0.0,2023-01-06,2023-12-01
SYNID0200130890,CA,ON,OTTAWA,7761,1.0,0.0,2023-01-10,2023-08-21
SYNID0200130933,CA,AB,CALGARY,7215,1.0,0.0,2023-10-29,2023-12-24
SYNID0200131257,CA,,other,7771,2.0,0.0,2023-05-17,2024-02-29
SYNID0200131631,CA,,other,6031,0.0,0.0,2020-06-17,2020-10-12
SYNID0200131696,CA,ON,TORONTO,7759,1.0,0.0,2019-02-20,2019-09-03
SYNID0200131734,CA,,other,8635,,135092.0,2012-06-19,2016-01-14
SYNID0200131749,CA,BC,LANGLEY,6351,1.0,308053.0,2007-10-06,2004-04-25
SYNID0200131828,CA,ON,ANCASTER,0119,1.0,103510.0,2020-11-01,2021-02-24
SYNID0200131947,CA,ON,TORONTO,7611,2.0,,2013-10-27,2013-11-09
SYNID0200132189,CA,,other,4226,1.0,86339.0,2018-05-18,
SYNID0200132229,CA,BC,BURNABY,Other,1.0,,2023-03-01,2023-09-28
SYNID0200132356,CA,,other,9211,0.0,68091.0,1997-07-03,
SYNID0200132369,CA,ON,NEWMARKET,Other,1.0,48562.0,2018-11-23,2021-11-05
SYNID0200132755,CA,,other,Other,,0.0,,
SYNID0200132992,CA,ON,THORNHILL,Other,0.0,0.0,2023-10-03,2023-12-21
SYNID0200133252,CA,,other,7751,1.0,190274.0,2018-05-01,2018-10-14
SYNID0200133385,CA,ON,BURLINGTON,4241,2.0,,2002-08-16,2003-05-17
SYNID0200133432,CA,,other,4235,1.0,0.0,2023-06-11,
SYNID0200133725,CA,ON,SCARBOROUGH,4112,1.0,0.0,2019-07-24,2019-09-30
SYNID0200133980,CA,,other,3081,1.0,89286.0,,2007-01-13
SYNID0200134017,CA,ON,TORONTO,4275,2.0,184740.0,2017-06-24,2019-04-26
SYNID0200134054,CA,,other,0112,10.0,1158185.0,2018-07-06,2018-12-12
SYNID0200134354,CA,ON,WATERLOO,9799,,,2002-05-02,2002-11-02
SYNID0200134402,CA,ON,HAMILTON,4241,,315630.0,2011-11-09,2013-01-04
SYNID0200134555,CA,,other,6031,2.0,247764.0,2005-06-14,2011-02-23
SYNID0200134695,CA,AB,MEDICINE HAT,7742,2.0,0.0,2023-02-21,2023-03-13
SYNID0200134717,CA,,other,Other,1.0,0.0,2024-01-01,2024-01-18
SYNID0200134763,CA,,other,4241,2.0,1184960.0,2004-05-15,2004-12-18
SYNID0200134822,CA,AB,other,7292,,20708.0,2010-04-17,2010-05-04
SYNID0200134879,CA,BC,CHILLIWACK,Other,3.0,78823.0,2017-08-27,2017-09-08
SYNID0200135270,CA,,other,4411,1.0,662392.0,2016-05-31,2017-09-02
SYNID0200135370,CA,ON,LONDON,7752,1.0,592408.0,2002-05-30,2019-12-19
SYNID0200135373,CA,ON,NORTH YORK,7771,1.0,30905.0,2003-06-18,2004-06-06
SYNID0200135480,CA,ON,OTTAWA,Other,1.0,0.0,2016-11-25,2016-12-05
SYNID0200135607,CA,ON,TRENTON,Other,,0.0,,2019-10-06
SYNID0200135714,CA,,other,9953,,179096.0,2004-07-09,2021-01-16
SYNID0200135759,CA,,other,Other,0.0,0.0,1970-02-17,2005-08-23
SYNID0200135900,CA,BC,NORTH VANCOUVER,4229,0.0,12409.0,2008-02-17,2008-06-08
SYNID0200136140,CA,ON,TRENTON,Other,2.0,0.0,2013-05-11,2015-06-22
SYNID0200136231,CA,QC,GATINEAU,8652,1.0,79573.0,2021-05-15,2023-06-26
SYNID0200136240,CA,ON,ETOBICOKE,7599,0.0,0.0,2014-06-11,2015-05-06
SYNID0200136406,CA,AB,CALGARY,9659,8.0,1157709.0,2016-07-01,2020-06-08
SYNID0200136757,CA,ON,ETOBICOKE,7799,,0.0,2013-09-12,2013-12-28
SYNID0200136882,CA,,other,3099,1.0,0.0,2020-05-20,2020-10-25
SYNID0200136887,CA,,other,9953,0.0,0.0,1999-06-08,
SYNID0200136902,CA,ON,MISSISSAUGA,4999,1.0,0.0,2022-12-29,2022-12-31
SYNID0200136950,CA,ON,AJAX,7771,0.0,0.0,2011-12-09,2011-08-23
SYNID0200136965,CA,ON,SCARBOROUGH,Other,,120029.0,1999-10-27,1998-05-20
SYNID0200137496,CA,BC,RICHMOND,7215,2.0,333311.0,2008-06-06,2012-12-26
SYNID0200137613,CA,,other,9712,2.0,79765.0,2021-02-11,2021-04-16
SYNID0200137667,CA,,other,Other,2.0,284451.0,2019-05-12,2019-07-22
SYNID0200137692,CA,AB,CALGARY,6351,1.0,197881.0,2011-07-10,2022-01-24
SYNID0200137799,CA,,other,4561,1.0,0.0,2023-09-06,2023-10-04
SYNID0200137843,CA,ON,AURORA,8641,1.0,144335.0,2010-07-29,2010-11-09
SYNID0200137857,CA,,other,7761,1.0,1.0,2007-06-25,2019-11-09
SYNID0200137964,CA,,other,4561,1.0,0.0,2020-02-16,2020-05-07
SYNID0200138233,CA,,other,6399,2.0,133827.0,1983-12-02,2001-10-13
SYNID0200138522,CA,,other,7752,1.0,0.0,2005-03-18,2006-06-02
SYNID0200138627,CA,BC,NORTH VANCOUVER,7759,1.0,0.0,2021-06-22,2023-03-21
SYNID0200138694,CA,ON,THUNDER BAY,8599,,175430.0,1991-11-05,1993-02-04
SYNID0200139108,CA,ON,HAMILTON,7511,,12054.0,2001-09-17,2021-06-23
SYNID0200139159,CA,ON,WINDSOR,4561,5.0,1082483.0,2001-03-20,2001-05-30
SYNID0200139183,CA,,other,Other,0.0,0.0,2015-09-13,2015-11-15
SYNID0200139252,CA,AB,CALGARY,Other,0.0,0.0,2017-04-07,2024-01-28
SYNID0200139310,CA,,other,7215,3.0,77208.0,2022-08-03,2024-01-05
SYNID0200139315,CA,AB,SHERWOOD PARK,4013,1.0,25087.0,2017-04-14,2017-08-27
SYNID0200139346,CA,ON,THORNHILL,7761,1.0,0.0,2022-11-08,2022-12-05
SYNID0200139807,CA,MB,WINNIPEG,7771,1.0,0.0,2022-06-03,
SYNID0200139851,CA,ON,ETOBICOKE,8651,1.0,0.0,2022-09-23,2022-10-27
SYNID0200139867,CA,,other,9631,1.0,261018.0,2012-11-11,2012-02-12
SYNID0200140148,CA,ON,TORONTO,Other,1.0,101292.0,2011-12-02,2013-08-09
SYNID0200140222,CA,ON,OAKVILLE,7215,0.0,1.0,2008-06-04,2002-08-02
SYNID0200140376,CA,ON,TORONTO,Other,0.0,0.0,2024-11-19,2024-12-06
SYNID0200140475,CA,,other,4499,1.0,1179467.0,1972-03-15,1992-11-05
SYNID0200140504,CA,,other,4013,2.0,543908.0,2001-05-19,2021-05-05
SYNID0200140555,CA,,other,Other,15.0,589596.0,2003-12-06,2003-12-13
SYNID0200140857,CA,,other,0211,2.0,362884.0,2002-05-02,2013-05-03
SYNID0200140990,CA,BC,BURNABY,Other,4.0,1026180.0,2008-10-12,2008-11-20
SYNID0200141271,CA,AB,CALGARY,7771,1.0,0.0,2023-08-12,2023-12-24
SYNID0200141350,CA,ON,BRANTFORD,7741,1.0,350182.0,,2001-01-13
SYNID0200141639,CA,ON,MISSISSAUGA,7512,1.0,164349.0,2018-05-19,2018-06-09
SYNID0200141658,CA,AB,RED DEER,8651,0.0,1.0,2016-10-08,2017-10-14
SYNID0200141788,CA,ON,MARKHAM,7215,2.0,55450.0,2019-11-14,2023-05-11
SYNID0200141933,CA,,other,9712,6.0,1344132.0,2002-12-31,2002-02-15
SYNID0200142709,CA,ON,OTTAWA,4232,1.0,23080.0,2018-04-26,2018-12-12
SYNID0200142735,CA,ON,LONDON,Other,1.0,0.0,2023-05-03,2023-05-10
SYNID0200142845,CA,,other,2819,2.0,275554.0,2013-10-24,2013-11-30
SYNID0200142914,CA,ON,SCARBOROUGH,Other,1.0,90628.0,2015-11-28,2016-01-17
SYNID0200142944,CA,BC,KELOWNA,7752,1.0,,2023-04-23,2023-05-18
SYNID0200143185,CA,ON,OTTAWA,Other,2.0,0.0,2023-11-25,2024-11-07
SYNID0200143186,CA,,other,4229,1.0,167004.0,2011-06-12,2011-09-04
SYNID0200143244,CA,ON,OTTAWA,8651,1.0,0.0,,2023-10-13
SYNID0200143362,CA,ON,OAKVILLE,4561,1.0,55684.0,2010-10-05,2024-02-15
SYNID0200143449,CA,ON,MISSISSAUGA,4275,1.0,,2021-05-10,2021-12-07
SYNID0200143570,CA,NL,MOUNT PEARL,7215,0.0,0.0,2023-05-26,2023-09-27
SYNID0200143586,CA,ON,TORONTO,Other,15.0,,1987-11-28,2015-05-26
SYNID0200143719,CA,ON,LINDSAY,8653,1.0,233106.0,2022-08-12,2022-09-15
SYNID0200144067,CA,ON,ORLEANS,7292,0.0,0.0,2024-06-19,2024-11-09
SYNID0200144159,CA,,other,Other,0.0,0.0,1993-07-30,1992-02-12
SYNID0200144327,CA,,other,7292,0.0,,2022-09-14,2022-12-19
SYNID0200144350,CA,,other,7292,0.0,0.0,2017-11-04,2017-08-10
SYNID0200144451,CA,ON,SCARBOROUGH,4129,1.0,133190.0,1995-03-18,2018-01-20
SYNID0200144919,CA,,other,Other,1.0,79129.0,2002-11-22,2012-04-21
SYNID0200145023,CA,,other,9811,0.0,0.0,2008-06-08,2008-12-30
SYNID0200145132,CA,,other,Other,2.0,,2024-01-12,2024-12-16
SYNID0200145248,CA,,other,7215,0.0,0.0,2018-05-06,2018-12-07
SYNID0200145318,CA,QC,LAVAL,7599,1.0,140963.0,2018-03-18,2020-08-19
SYNID0200145813,CA,,other,8651,1.0,216543.0,2015-12-04,2017-08-14
SYNID0200146088,CA,ON,OTTAWA,6011,0.0,0.0,1996-05-13,1996-12-02
SYNID0200146237,CA,,other,9942,1.0,,2015-11-08,2016-05-29
SYNID0200146257,CA,ON,MISSISSAUGA,Other,0.0,0.0,2020-12-01,2020-12-17
SYNID0200146338,CA,ON,NORTH YORK,0112,,128365.0,2011-02-07,2018-11-19
SYNID0200146667,CA,AB,CALGARY,4299,1.0,0.0,2023-05-09,2023-09-08
SYNID0200146756,CA,ON,BRAMPTON,7215,1.0,1.0,,2021-03-08
SYNID0200146786,CA,,other,7731,1.0,80883.0,2017-12-29,2018-06-07
SYNID0200146813,CA,ON,BRAMPTON,8651,2.0,14568.0,2021-12-19,2023-05-20
SYNID0200146837,CA,,other,Other,1.0,65109.0,2021-12-01,2021-12-19
SYNID0200146866,CA,,other,Other,0.0,,1983-12-19,2018-09-28
SYNID0200147002,CA,BC,KELOWNA,6521,5.0,582907.0,2016-11-12,
SYNID0200147022,CA,NB,FREDERICTON,7721,2.0,62633.0,1982-09-16,2012-01-14
SYNID0200147159,CA,,other,6412,1.0,40540.0,1985-09-01,1998-07-01
SYNID0200147283,CA,,other,7292,0.0,,2023-12-23,2023-12-27
SYNID0200147395,CA,NS,DARTMOUTH,8639,0.0,941756.0,2006-08-22,2006-09-21
SYNID0200147402,CA,,other,4011,0.0,0.0,2020-09-15,2021-07-23
SYNID0200147464,CA,,other,7215,1.0,1.0,2016-09-01,2019-07-04
SYNID0200147729,CA,,other,7771,1.0,76591.0,2001-11-14,
SYNID0200147848,CA,AB,EDMONTON,7721,1.0,0.0,2024-04-06,2024-11-13
SYNID0200147914,CA,ON,NORTH BAY,9699,15.0,1128294.0,2004-08-06,1997-02-21
SYNID0200148445,CA,ON,THORNHILL,Other,0.0,0.0,2021-07-21,2022-06-03
SYNID0200148662,CA,AB,CALGARY,4274,3.0,0.0,2024-08-13,2025-01-01
SYNID0200148860,CA,,other,Other,0.0,625840.0,2016-04-11,2016-07-28
SYNID0200148902,CA,ON,LINDSAY,8641,2.0,0.0,,1993-11-25
SYNID0200148919,CA,,other,9699,,0.0,2004-10-15,2010-02-19
SYNID0200148926,CA,,other,Other,1.0,82723.0,2020-06-29,2021-11-07
SYNID0200149032,CA,,other,9211,1.0,139668.0,2018-07-02,2021-12-14
SYNID0200149086,CA,ON,TORONTO,Other,5.0,1550438.0,2017-01-23,2022-05-19
SYNID0200149488,CA,,other,7742,2.0,219285.0,2003-04-22,2004-03-17
SYNID0200149656,CA,AB,CALGARY,6561,1.0,120883.0,2020-06-18,2021-12-26
SYNID0200149891,CA,NS,BEDFORD,9942,1.0,0.0,2022-02-09,2022-04-05
SYNID0200149901,CA,ON,RICHMOND HILL,7511,0.0,0.0,2010-11-19,2015-11-22
SYNID0200149972,CA,ON,STITTSVILLE,7292,2.0,,2013-05-29,2013-06-28
SYNID0200150010,CA,ON,BRAMPTON,Other,1.0,50486.0,2002-10-22,2004-05-01
SYNID0200150076,CA,ON,SARNIA,Other,15.0,5901736.0,1999-03-10,2010-08-20
SYNID0200150266,CA,ON,BARRIE,6359,2.0,271381.0,2005-08-18,2004-11-30
SYNID0200150475,CA,,other,9959,0.0,0.0,2000-08-25,2000-09-04
SYNID0200150511,CA,ON,MARKHAM,4261,1.0,0.0,2020-07-23,2020-11-14
SYNID0200150833,CA,ON,LONDON,5999,1.0,,2022-09-15,2022-11-29
SYNID0200151000,CA,,other,4599,1.0,0.0,2019-02-24,2019-05-22
SYNID0200151389,CA,,other,7611,,90053.0,1989-08-08,2000-08-01
SYNID0200151421,CA,ON,TORONTO,5981,2.0,0.0,2011-07-19,2011-08-30
SYNID0200151529,CA,,other,7215,2.0,406903.0,1982-04-26,1994-02-10
SYNID0200151542,CA,AB,LETHBRIDGE,7752,20.0,1557883.0,1998-08-17,2007-08-17
SYNID0200151548,CA,ON,HAMILTON,7599,1.0,202139.0,2012-10-22,2012-12-04
SYNID0200151597,CA,ON,RICHMOND HILL,7739,5.0,726713.0,1985-06-08,2001-07-28
SYNID0200151643,CA,ON,TORONTO,4013,0.0,18622.0,,1995-06-27
SYNID0200151866,CA,ON,OTTAWA,Other,0.0,0.0,2024-08-06,2024-09-24
SYNID0200151873,CA,QC,LAVAL,8653,,0.0,2022-08-18,2022-12-27
SYNID0200151899,CA,,other,4499,1.0,258576.0,2014-06-22,2016-03-14
SYNID0200151967,CA,ON,STONEY CREEK,6011,4.0,0.0,2022-07-15,2022-10-01
SYNID0200151980,CA,,other,Other,,66482.0,2010-01-15,2010-08-08
SYNID0200152023,CA,,other,9959,2.0,0.0,2024-01-20,2024-05-22
SYNID0200152434,CA,,other,4013,,0.0,2023-08-05,2023-10-24
SYNID0200152471,CA,AB,EDMONTON,7611,1.0,0.0,2023-11-27,2023-12-03
SYNID0200152600,CA,ON,TORONTO,7721,1.0,199950.0,2003-11-04,
SYNID0200152723,CA,,other,4013,0.0,0.0,2019-09-26,2019-12-02
SYNID0200152795,CA,,other,8652,0.0,,2022-03-26,2022-07-17
SYNID0200152937,CA,,other,7771,1.0,0.0,2022-03-08,
SYNID0200153055,CA,,other,Other,0.0,340052.0,2013-08-04,
SYNID0200153079,CA,ON,PEMBROKE,7721,0.0,0.0,2004-11-17,2006-11-29
SYNID0200153236,CA,ON,TORONTO,7611,2.0,0.0,2024-07-10,2024-12-07
SYNID0200153335,CA,ON,ST CATHARINES,4561,2.0,623959.0,2022-05-28,2024-01-26
SYNID0200153344,CA,,other,9213,0.0,184438.0,2016-12-29,2016-12-31
SYNID0200153488,CA,,other,4999,,8214711.0,2018-07-26,2018-09-25
SYNID0200153534,CA,,other,4275,0.0,0.0,1993-08-06,1993-11-23
SYNID0200153549,CA,ON,ETOBICOKE,6031,,0.0,2022-01-19,2022-03-12
SYNID0200153572,CA,,other,4299,1.0,392374.0,2016-12-19,2015-05-26
SYNID0200153670,CA,,other,4561,0.0,0.0,2016-04-30,2016-12-07
SYNID0200153709,CA,,other,9726,1.0,0.0,2023-12-24,2023-12-25
SYNID0200153723,CA,ON,ETOBICOKE,4561,1.0,0.0,2022-08-06,2022-09-23
SYNID0200153738,CA,,other,4999,2.0,951595.0,2012-04-12,2012-04-19
SYNID0200153998,CA,BC,WEST KELOWNA,7215,0.0,836938.0,2006-10-29,2009-12-27
SYNID0200154012,CA,,other,9953,,0.0,2024-06-07,2024-07-16
SYNID0200154334,CA,ON,CALEDON,4561,,0.0,2023-02-19,2023-05-02
SYNID0200154776,CA,ON,BOLTON,7215,,0.0,2005-11-15,2006-03-31
SYNID0200154998,CA,,other,9962,2.0,,2023-11-03,
SYNID0200155031,CA,ON,TORONTO,7759,2.0,6921.0,2011-10-23,2011-11-03
SYNID0200155033,CA,,other,7761,1.0,0.0,2024-06-30,2024-07-20
SYNID0200155084,CA,AB,CALGARY,7761,1.0,61378.0,2012-08-08,2018-02-26
SYNID0200155115,CA,,other,4999,4.0,0.0,2024-05-18,2024-05-31
SYNID0200155165,CA,NS,HALIFAX,9861,2.0,66515.0,2018-09-24,2018-11-20
SYNID0200155221,CA,,other,7771,0.0,0.0,2001-05-07,2001-09-16
SYNID0200155327,CA,AB,EDMONTON,Other,0.0,10534258.0,1996-10-10,1995-02-09
SYNID0200155382,CA,,other,8653,0.0,0.0,1990-05-22,1992-12-02
SYNID0200155407,CA,BC,BURNABY,7215,0.0,,1993-12-23,1992-10-05
SYNID0200155685,CA,SK,SASKATOON,8653,10.0,,2014-11-21,2015-07-31
SYNID0200156110,CA,,other,7215,2.0,202937.0,2012-11-17,2011-04-20
SYNID0200156370,CA,ON,LONDON,4226,1.0,703338.0,2008-01-05,
SYNID0200156698,CA,,other,4261,,194783.0,2015-09-16,2015-12-29
SYNID0200156799,CA,,other,Other,2.0,1917283.0,2001-02-14,2004-06-13
SYNID0200156920,CA,ON,PICKERING,7511,1.0,145.0,2021-03-22,2021-12-28
SYNID0200156931,CA,ON,PEMBROKE,Other,1.0,0.0,2014-11-03,2014-12-02
SYNID0200157089,CA,,other,5511,2.0,,1998-08-10,1998-12-29
SYNID0200157104,CA,AB,COCHRANE,4581,1.0,2294674.0,2016-02-19,2016-12-14
SYNID0200157386,CA,SK,SASKATOON,7215,0.0,0.0,1990-06-07,1992-05-04
SYNID0200157454,CA,,other,9211,4.0,129280.0,2018-01-20,2022-12-11
SYNID0200157512,CA,BC,SURREY,Other,2.0,389944.0,1998-11-05,1998-11-30
SYNID0200157766,CA,ON,MARKHAM,7215,1.0,0.0,2012-05-16,2012-06-30
SYNID0200157810,CA,NB,SAINT JOHN,7512,1.0,0.0,2022-09-11,2022-09-13
SYNID0200157876,CA,QC,QUEBEC,Other,1.0,248572.0,2020-04-15,2020-08-24
SYNID0200157921,CA,BC,SURREY,7215,0.0,0.0,2011-03-14,2012-05-30
SYNID0200157953,CA,,other,4561,1.0,0.0,2014-10-30,2014-12-13
SYNID0200158022,CA,,other,7759,1.0,48679.0,1998-06-24,2022-03-13
SYNID0200158031,CA,ON,SARNIA,Other,0.0,0.0,2024-11-13,
SYNID0200158077,CA,ON,STOUFFVILLE,Other,5.0,468267.0,2008-07-05,2009-11-10
SYNID0200158187,CA,AB,MEDICINE HAT,Other,1.0,,2013-10-26,2012-02-23
SYNID0200158194,CA,ON,TORONTO,Other,0.0,0.0,2023-05-14,2024-02-09
SYNID0200158261,CA,BC,NORTH VANCOUVER,Other,1.0,95541.0,2001-10-10,
SYNID0200158410,CA,,other,8641,,170377.0,2019-03-31,2019-06-12
SYNID0200158439,CA,,other,7721,2.0,,2011-11-07,2011-12-15
SYNID0200158835,CA,ON,THORNHILL,7599,1.0,2606507.0,1999-10-29,2013-10-27
SYNID0200158972,CA,AB,AIRDRIE,Other,1.0,198705.0,2018-07-29,2018-09-23
SYNID0200159057,CA,ON,OSHAWA,7611,1.0,0.0,2023-02-09,2023-02-19
SYNID0200159230,CA,,other,Other,1.0,0.0,2023-11-22,
SYNID0200159270,CA,QC,other,9211,0.0,0.0,1974-05-23,2006-08-24
SYNID0200159474,CA,ON,WATERLOO,7771,1.0,154445.0,1972-11-12,2019-12-04
SYNID0200159661,CA,ON,OSHAWA,6012,1.0,0.0,2024-11-27,2024-12-10
SYNID0200159724,CA,,other,9213,1.0,71567.0,2021-05-08,2021-11-12
SYNID0200159798,CA,,other,4411,1.0,0.0,2021-07-28,2021-08-01
SYNID0200160041,CA,ON,LINDSAY,Other,3.0,198325.0,1987-06-13,1996-12-01
SYNID0200160405,CA,AB,CALGARY,7721,3.0,484690.0,2012-09-16,
SYNID0200160447,CA,AB,RED DEER,8661,10.0,4127477.0,2002-01-30,2002-08-03
SYNID0200160619,CA,ON,NORTH YORK,4022,1.0,0.0,2023-08-05,2023-10-07
SYNID0200160671,CA,,other,8651,0.0,0.0,2003-01-08,2005-09-04
SYNID0200160806,CA,ON,TORONTO,9631,1.0,0.0,2023-01-24,2023-12-19
SYNID0200161482,CA,,other,9799,,467207.0,,2013-05-08
SYNID0200161495,CA,BC,BURNABY,4561,1.0,0.0,2023-11-01,2024-07-24
SYNID0200161726,CA,,other,0171,1.0,105949.0,1998-10-06,2008-07-15
SYNID0200161792,CA,QC,MONTREAL,7739,2.0,41015.0,2015-10-01,2015-02-08
SYNID0200161838,CA,,other,9839,2.0,0.0,2016-04-04,2016-09-03
SYNID0200161845,CA,,other,7215,0.0,0.0,2020-09-09,2020-11-16
SYNID0200161875,CA,,other,4561,,157567.0,2017-08-24,2017-12-10
SYNID0200161910,CA,BC,NANAIMO,4241,1.0,0.0,2023-10-06,2023-12-24
SYNID0200161988,CA,,other,9953,25.0,6595214.0,2010-11-25,2021-12-11
SYNID0200162036,CA,ON,OTTAWA,7761,1.0,0.0,2024-06-20,2024-11-29
SYNID0200162060,CA,,other,0171,2.0,220606.0,2018-04-02,
SYNID0200162096,CA,,other,9699,,0.0,1996-02-24,1996-09-25
SYNID0200162350,CA,,other,9659,5.0,1725064.0,2013-01-06,2013-01-09
SYNID0200162391,CA,ON,TORONTO,7215,2.0,181055.0,2012-12-05,
SYNID0200162399,CA,,other,Other,1.0,72829.0,2015-03-23,
SYNID0200162562,CA,ON,ST CATHARINES,9212,1.0,20247.0,2012-11-04,2014-05-20
SYNID0200162571,CA,AB,EDMONTON,9999,,95414.0,2001-11-12,2003-09-03
SYNID0200162855,CA,BC,VANCOUVER,7292,0.0,0.0,2020-07-23,2024-02-12
SYNID0200162875,CA,AB,CALGARY,7512,0.0,0.0,2015-07-12,2015-10-01
SYNID0200162900,CA,,other,9711,10.0,0.0,1998-04-16,2012-04-21
SYNID0200162923,CA,BC,BURNABY,Other,2.0,43091.0,2024-12-16,2025-01-01
SYNID0200163281,CA,AB,EDMONTON,4022,6.0,1579739.0,2007-12-01,2007-12-03
SYNID0200163497,CA,SK,REGINA,9861,4.0,346229.0,2014-05-27,2015-08-07
SYNID0200163954,CA,,other,9821,,91376.0,2010-11-29,2010-12-08
SYNID0200163985,CA,ON,ALLISTON,0711,1.0,0.0,2023-04-08,2023-10-30
SYNID0200164277,CA,,other,,1.0,,2024-05-21,2024-12-10
SYNID0200164320,CA,ON,TORONTO,9211,2.0,0.0,2024-07-27,2024-08-30
SYNID0200164363,CA,ON,MISSISSAUGA,8651,1.0,0.0,2023-12-11,2023-12-22
SYNID0200164373,CA,ON,PETERBOROUGH,7215,1.0,0.0,2017-02-07,2016-06-27
SYNID0200164703,CA,ON,WHITBY,4411,1.0,0.0,2022-12-11,2023-11-30
SYNID0200164810,CA,ON,AURORA,7761,1.0,0.0,2023-11-11,
SYNID0200164837,CA,,other,Other,10.0,,1986-04-28,1992-12-29
SYNID0200164931,CA,ON,TORONTO,7771,1.0,109145.0,2006-06-07,2006-12-06
SYNID0200164958,CA,SK,PRINCE ALBERT,Other,15.0,3406778.0,1994-09-12,2025-05-15
SYNID0200165073,CA,ON,NEWMARKET,8651,3.0,1205078.0,2008-05-12,2009-07-06
SYNID0200165094,CA,AB,RED DEER,0141,8.902023943028572,2094998.0,2018-11-08,2018-12-05
SYNID0200165189,CA,,other,8651,2.0,817591.0,,2005-03-09
SYNID0200165394,CA,ON,OTTAWA,7771,1.0,156309.0,,2016-09-18
SYNID0200165507,CA,SK,REGINA,4013,,138807.0,2003-01-13,2015-12-01
SYNID0200165611,CA,ON,TORONTO,8654,5.0,138257.0,2007-07-28,2008-08-09
SYNID0200165631,CA,ON,MISSISSAUGA,4219,1.0,0.0,2023-12-02,2023-12-12
